;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std
675588;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0333;383.15;1500.0;0.012;0.002
675589;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0719;383.15;1500.0;0.0617;0.002
675590;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.1172;383.15;1500.0;0.142;0.002
675591;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.1712;383.15;1500.0;0.246;0.002
675592;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.2365;383.15;1500.0;0.359;0.002
675593;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.3173;383.15;1500.0;0.469;0.002
675594;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.4196;383.15;1500.0;0.554;0.002
675595;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.5534;383.15;1500.0;0.579;0.002
675596;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.6371;383.15;1500.0;0.544;0.002
675597;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.736;383.15;1500.0;0.445;0.002
675598;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.7926;383.15;1500.0;0.371;0.002
675599;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.8548;383.15;1500.0;0.27;0.002
675600;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.9236;383.15;1500.0;0.146;0.002
1435214;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.1291;303.15;101.0;0.542853;0.00542853
1435215;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.2383;303.15;101.0;0.634022;0.00634022
1435216;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.332;303.15;101.0;0.661968;0.00661968
1435217;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.4132;303.15;101.0;0.658971;0.00658971
1435218;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.4842;303.15;101.0;0.638973;0.00638973
1435219;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.5469;303.15;101.0;0.61139;0.0061139
1435220;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.6026;303.15;101.0;0.577327;0.00577327
1435221;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.6525;303.15;101.0;0.541007;0.00541007
1435222;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.6974;303.15;101.0;0.500502;0.00500502
1435223;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.738;303.15;101.0;0.46121;0.0046121
1435224;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.7749;303.15;101.0;0.418262;0.00418262
1435225;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.8086;303.15;101.0;0.375681;0.00375681
1435226;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.8395;303.15;101.0;0.333464;0.00333464
1435227;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.8679;303.15;101.0;0.288602;0.00288602
1435228;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.8942;303.15;101.0;0.243575;0.00243575
1435229;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.9185;303.15;101.0;0.197762;0.00197762
1435230;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.941;303.15;101.0;0.149361;0.00149361
1435231;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.962;303.15;101.0;0.100528;0.00100528
1435232;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.9817;303.15;101.0;0.050063;0.00050063
1545126;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.0212;303.15;101.0;0.010048;0.00010048
1545127;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.0437;303.15;101.0;0.021906;0.00021906
1545128;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.0676;303.15;101.0;0.037741;0.00037741
1545129;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.0931;303.15;101.0;0.057098;0.00057098
1545130;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.1204;303.15;101.0;0.079274;0.00079274
1545131;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.1497;303.15;101.0;0.105006;0.00105006
1545132;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.1811;303.15;101.0;0.134259;0.00134259
1545133;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.215;303.15;101.0;0.16678;0.0016678
1545134;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.2516;303.15;101.0;0.201984;0.00201984
1545135;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.2912;303.15;101.0;0.240109;0.00240109
1545136;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.3343;303.15;101.0;0.276573;0.00276573
1545137;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.3813;303.15;101.0;0.318279;0.00318279
1545138;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.4328;303.15;101.0;0.359941;0.00359941
1545139;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.4894;303.15;101.0;0.400777;0.00400777
1545140;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.5521;303.15;101.0;0.43413;0.0043413
1545141;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.6217;303.15;101.0;0.460345;0.00460345
1545142;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.6995;303.15;101.0;0.470996;0.00470996
1545143;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.7871;303.15;101.0;0.441139;0.00441139
1545144;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.8864;303.15;101.0;0.327487;0.00327487
1545193;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.0577;303.15;101.0;0.038985;0.00038985
1545194;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.1144;303.15;101.0;0.074367;0.00074367
1545195;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.1702;303.15;101.0;0.105905;0.00105905
1545196;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.2252;303.15;101.0;0.132161;0.00132161
1545197;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.2793;303.15;101.0;0.154011;0.00154011
1545198;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.3326;303.15;101.0;0.171411;0.00171411
1545199;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.385;303.15;101.0;0.184701;0.00184701
1545200;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.4367;303.15;101.0;0.192864;0.00192864
1545201;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.4875;303.15;101.0;0.197047;0.00197047
1545202;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.5376;303.15;101.0;0.197589;0.00197589
1545203;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.587;303.15;101.0;0.193209;0.00193209
1545204;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.6356;303.15;101.0;0.185485;0.00185485
1545205;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.6835;303.15;101.0;0.173749;0.00173749
1545206;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.7307;303.15;101.0;0.158983;0.00158983
1545207;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.7772;303.15;101.0;0.141119;0.00141119
1545208;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.823;303.15;101.0;0.118744;0.00118744
1545209;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.8682;303.15;101.0;0.093364;0.00093364
1545210;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.9128;303.15;101.0;0.065084;0.00065084
1545211;je9001416;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.9567;303.15;101.0;0.033243;0.00033243
